__label__INFORMATIVE	the oldest patient to recover from covid19 100-year-old wang was discharged from hubei's maternity and child health care hospital in wuhan on saturday along with 80 other patients httpurl
__label__INFORMATIVE	 says the staffer who tested positive for coronavirus had only mild cold-like symptoms as a precaution mike and karen pence will be tested later today
__label__UNINFORMATIVE	 the buffoonery exhibited by the administration over the mishandling of the covid-19 epidemic the lies contradictions effects life and death decisions that depend on honesty and facts even magats are at risk r u still loving this clown votethemout
__label__INFORMATIVE	this is an outrage now that toll is impossible to miss at least 7300 people living in long-term care have died in the covid-19 outbreak a survey of state records by abc news found httpurl
__label__INFORMATIVE	 the chicago department of public health (cdph has recently alerted the district to a confirmed case of covid-19 involving a staff member at vaughn occupational high school
__label__UNINFORMATIVE	leonard sinclair spends time with his children four-year-old lenmar and two-year-old lenora at 2 marcus garvey drive kingston on sunday as covid-19 and curfews redefine the boundaries of movement for jamaicans many are using the time to bond more at home - photo httpurl
__label__INFORMATIVE	bbcsport lewis hamilton has undergone a period of isolation after recently being pictured with actor idris elba who has tested positive for coronavirus more httpurl httpurl ▶ httpurl sportsbetting
__label__INFORMATIVE	italy has reported 793 new deaths amp 6557 new cases in the last 24 hours death toll in italy now at 4825 and 53578 confirm cases picture taken by paolo miranda inside the cremona hospital southeast of milan lombardy italy coronavirusupdate covid19 covid19outbreak httpurl
__label__INFORMATIVE	on february 26 a month ago trump said the coronavirus would be down from 15 infections to 2-3 cases in a few days and then gone like a miracle soon today we passed 100000 infections i take no responsibility at all -- trump
__label__UNINFORMATIVE	up to 80 % of covid19 cases are mild or moderate” tikaradze has noted adding that home physicians and general practitioners are being trained to provide medical advice via telephone consultations httpurl
__label__INFORMATIVE	apr 2 there are now more than 500 confirmed cases of covid-19 in derbyshire derbyshire county - 342 derby city - 167 59 more cases than yesterday (35 in county 24 in city cases in derbyshire have more than doubled in six days
__label__INFORMATIVE	this weekend there has been 18 news cases of coronavirus in my province all doctors who attended an event in alberta a couple weeks ago to me it's starting to look more and more like a conspiracy and people were targeted to be infected to spread it more quickly
__label__INFORMATIVE	200000+ americans infected with the coronavirus 5000+ americans dead due to the coronavirus 10 million americans lost their jobs because of the coronavirus ++++fear worry stress anxiety sadness despair china did this to our great country no words
__label__UNINFORMATIVE	 dic often results in multiple organ failure and death dic has been reported in a small number of fatal sars and covid-19 case reports in more limited instances the microvasculature of the lung would most likely be the first region affected
__label__UNINFORMATIVE	colorado covid19 update tri-county health department (adams arapahoe and douglas counties jefferson county public health and boulder county public health have issued a stay-at-home order until april 17th httpurl
__label__UNINFORMATIVE	erie county health commissioner dr gale burstein said we have to keep this curve smooshed as she reported a flattening of the covid-19 curve httpurl
__label__INFORMATIVE	breaking news 245pm atm doh has recommended to malacanan the declaration of a state public emergency to n-covid19 two local transmissions have been confirmed code red alert is up lord protect us from this epidemic
__label__INFORMATIVE	3 more possitive corona cases registered in herat province the total numbers raise to 4 in afghanistan coronavirusoutbreak covidー19 cronavirus 
__label__UNINFORMATIVE	the governor and the florida department of health has been under increasing pressure from families of residents and advocates such as aarp to release the names of the more than 100 nursing homes and assisted living facilities that have indicated they have positive covid-19 cases
__label__INFORMATIVE	great to see new covid cases fall to 91 in nsw still need to be vigilant physical distance wash your hands stay home nswpol
__label__INFORMATIVE	suspicions that at least four palestinians may have developed the wuhan coronavirus (covid-19 has led to the closure of the famous church of the nativity historical site in bethlehem where jesus christ is said to have been born httpurl
__label__UNINFORMATIVE	i am beginning to believe the lack of enough tests for coronavirus in unitedstates maybe be on purpose trump wants to minimize the importance of the virus without tests there are no cases floridacoronavirus httpurl
__label__INFORMATIVE	mike pence staffer tests positive for covid-19 coronavirus if mikey poo gets it mother will know he has been fooling with someone else she will cut him off and mikey will cry like a baby he needs you now mother httpurl
__label__INFORMATIVE	breaking from gaza ministry of health in gaza announces two palestinians who returning from pakistan have infected with coronavirus the two patients were not allowed into gaza and were quarantined on arrival thursday coronaviruspandemic covid_19 corona httpurl
__label__UNINFORMATIVE	when is someone gonna pull the plug on this ⁦ frump is leading the country off a cliffpeople are dying and this is what we get trump throws tantrum over question about coronavirus fears 'you're a terrible reporter'” httpurl
__label__INFORMATIVE	breaking good news coming from delhi delhi govt's operation shield successful in vasundhara enclave and khichripur as well both places were sealed on 31 march no new cases of covid-19 in the last 15 days earlier dilshad garden also was corona free because of operation shield
